nps_score,checkin_date,checkout_date,created_at,source,order_id,hotel_name,pod_type,nps_review,nps_review_en,score_classification,hotel_type,preprocessed_review_en,Sentiment,Compound Score
8,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 5:08:40,iOS,1.0261685457602264e+16,Bobocabin Baturraden,Deluxe Cabin,Nice destination for staycation,Nice destination for staycation,Positif,Bobocabin,nice destin staycat,Positive,0.4215
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 5:07:57,Android,1.0271685372423414e+16,Bobocabin Padusan,Deluxe Cabin,Enjoy & happy holiday with bobocabin mojokerto,Enjoy & happy holiday with bobocabin mojokerto,Positif,Bobocabin,enjoy happi holiday bobocabin mojokerto,Positive,0.7096
10,2023-05-24 0:00:00,2023-05-31 0:00:00,2023-06-01 5:05:16,Android,1.0081684908147308e+16,Bobobox Kota Tua,Earth Double,Really pleasant dreams stay at bobobox kota tua,Really pleasant dreams stay at bobobox kota tua,Positif,Bobobox,realli pleasant dream stay bobobox kota tua,Positive,0.6486
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 5:02:44,Android,1.0261684979557368e+16,Bobocabin Baturraden,Deluxe Cabin,Good job buat mas alif,Good job for mas alif,Positif,Bobocabin,good job ma alif,Positive,0.4404
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 5:02:14,iOS,1.0251685325547312e+16,Bobocabin Coban Rondo Malang,Deluxe Cabin,Nice to stay here with the ambiance.. like it!,Nice to stay here with the ambiance.. like it!,Positif,Bobocabin,nice stay ambianc like,Positive,0.6486
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 5:01:26,iOS,1.0241684972998912e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Very entertaining room facilities,Very entertaining room facilities,Positif,Bobocabin,entertain room facil,Positive,0.3182
10,2023-05-30 0:00:00,2023-06-01 0:00:00,2023-06-01 5:00:42,Android,1.0091685374401454e+16,Bobobox Kota Lama,Sky Double,that's was wonderful,that's was wonderful,Positif,Bobobox,wonder,Neutral,0.0
8,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:58:27,iOS,1.0171685199929826e+16,Bobocabin Ranca Upas,Standard Cabin,minusnya ga dapet penghangat di cabin semaleman bener2 ruangan dingin dan gabisa tidur. mudah2an dilengkapi dan di perhatikan lagi,The minus can't get a warmer in the semaleman cubin really cold room and can't sleep. hopefully completed and noticed again,Positif,Bobocabin,minu get warmer semaleman cubin realli cold room sleep hope complet notic,Positive,0.6249
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:54:48,Android,1.0131685197896424e+16,Bobobox Malioboro,Sky Single,Keren bingit,Cool bingit,Positif,Bobobox,cool bingit,Positive,0.3182
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:52:02,Android,1.0351684848201954e+16,Bobocabin Madasari Pangandaran,Executive Cabin,"Tempatnya sangat recomend, pelayanan super cepat dan ramah","The place is highly recommended, super fast and friendly service",Positif,Bobocabin,place highli recommend super fast friendli servic,Positive,0.7506
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:50:19,iOS,1.025168475137576e+16,Bobocabin Coban Rondo Malang,Executive Cabin,Beautiful scenery,Beautiful scenery,Positif,Bobocabin,beauti sceneri,Neutral,0.0
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:43:43,iOS,1.0271684288293348e+16,Bobocabin Padusan,Deluxe Cabin,Mantul,Really good,Positif,Bobocabin,realli good,Positive,0.4404
9,2023-05-30 0:00:00,2023-06-01 0:00:00,2023-06-01 4:41:01,Android,1.0001685451325298e+16,Bobobox Paskal,Sky Double,"Pelayanan bagus , harga bersahabat , toilet bersih","Good service, friendly price, clean toilet",Positif,Bobobox,good servic friendli price clean toilet,Positive,0.6808
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:39:01,Android,1.0171685182113756e+16,Bobocabin Ranca Upas,Standard Cabin,View ga bakal bikin nyesel,View won't make regret,Positif,Bobocabin,view make regret,Negative,-0.4215
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:32:52,Android,1.0171685066068324e+16,Bobocabin Ranca Upas,Executive Cabin,"Nice view, cold weather","Nice view, cold weather",Positif,Bobocabin,nice view cold weather,Positive,0.4215
5,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:32:02,Android,1.013168458544792e+16,Bobobox Malioboro,Earth Double,Toiletnya kurang bersih,The toilet is not clean,Netral,Bobobox,toilet clean,Positive,0.4019
9,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 4:27:50,iOS,1.0231684485799396e+16,Bobocabin Kintamani ,Deluxe Cabin,menginap disini sngat memuasakan pelayan nya ramah tidak mengecewakan menginap disni ccok untuk yang ingin liburan dgn view gunung dan danau ,Staying here is very satisfying the servants are friendly not disappointing stay here for those who want to vacation with mountain and lake views,Positif,Bobocabin,stay satisfi servant friendli disappoint stay want vacat mountain lake view,Negative,-0.34
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:24:28,Android,1.0261685140086988e+16,Bobocabin Baturraden,Deluxe Cabin,Recommended cabin and resort,Recommended cabin and resort,Positif,Bobocabin,recommend cabin resort,Positive,0.3612
10,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 4:24:15,iOS,1.0231684485799396e+16,Bobocabin Kintamani ,Deluxe Cabin,"room nya nyaman rapi bersihh , menginap disini sangat puas sesuai dengan harga tidak mengecewakan","The room is comfortable neatly clean, staying here is very satisfied according to the price not disappointing",Positif,Bobocabin,room comfort neatli clean stay satisfi accord price disappoint,Positive,0.3612
9,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 4:21:11,iOS,1.02317e+16,Bobocabin Kintamani ,Deluxe Cabin Hot Tub,View yang dari balik cabin bagus banget,Views that from behind the cabin are really good,Positif,Bobocabin,view behind cabin realli good,Positive,0.4404
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:18:31,iOS,1.0111685533820568e+16,Bobobox Tanah Abang,Sky Double,Toilet mungkin terkadang kotor dan tidak ada tissue tapi tidak apa,The toilet may sometimes be dirty and there is no tissue but it's okay,Positif,Bobobox,toilet may sometim dirti tissu okay,Positive,0.2263
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:11:29,Android,1.0181685449370164e+16,Bobobox Mega Bekasi,Earth Double,All of it i love,All of it i love,Positif,Bobobox,love,Positive,0.6369
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:11:16,Android,1.0261685352106316e+16,Bobocabin Baturraden,Deluxe Cabin,"Penginapan nya oke banget, kebersihan kurangnya ada katakan masuk ke dalam kamar, harganya worth it, cocok untuk penginapan keluarga","The inn is really okay, cleanliness is lacking, say it goes into the room, the price is worth it, suitable for family lodging",Positif,Bobocabin,inn realli okay cleanli lack say goe room price worth suitabl famili lodg,Positive,0.128
8,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:09:36,iOS,1.0171685121997312e+16,Bobocabin Ranca Upas,Deluxe Cabin ,Makanan banyak yang habis,Many foods are running out,Positif,Bobocabin,mani food run,Neutral,0.0
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:08:20,Android,1.0231685464627392e+16,Bobocabin Kintamani ,Deluxe Cabin,"The room is so comfy but lack of accessibility....the road to get there is broken, lots of holes and can't be for 2 cars. For facility in the hotel area is great.","The room is so comfy but lack of accessibility....the road to get there is broken, lots of holes and can't be for 2 cars. For facility in the hotel area is great.",Positif,Bobocabin,room comfi lack access road get broken lot hole car facil hotel area great,Negative,-0.0772
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:07:33,Android,1.0081685477823278e+16,Bobobox Kota Tua,Earth Double,Sleeping magnet. Bener bener tempat tidur paling pool,Sleeping Magnet. Really the most pool bed,Positif,Bobobox,sleep magnet realli pool bed,Neutral,0.0
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:07:27,Android,1.0271685376131136e+16,Bobocabin Padusan,Deluxe Cabin,Cukup puas,Quite satisfied,Positif,Bobocabin,quit satisfi,Neutral,0.0
8,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:05:00,Android,1.0081685526652252e+16,Bobobox Kota Tua,Earth Single,Everything's good,Everything's good,Positif,Bobobox,everyth good,Positive,0.4404
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:01:40,Android,1.0081685509964474e+16,Bobobox Kota Tua,Sky Single,"I love my room. I can play with the lightning. It's not too narrow just perfect for one person like me who travel alone. I got a good sleep. I love the communal space where i can enjoy my time drinking my hot coffee or slurp the noodle. Everything is so simple. Don't forget to bring your phone anywhere you go, cause you always need it to access your room. And the most perfect thing is the location","I love my room. I can play with the lightning. It's not too narrow just perfect for one person like me who travel alone. I got a good sleep. I love the communal space where i can enjoy my time drinking my hot coffee or slurp the noodle. Everything is so simple. Don't forget to bring your phone anywhere you go, cause you always need it to access your room. And the most perfect thing is the location",Positif,Bobobox,love room play lightn narrow perfect one person like travel alon got good sleep love commun space enjoy time drink hot coffe slurp noodl everyth simpl forget bring phone anywher go caus alway need access room perfect thing locat,Positive,0.9774
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 4:00:05,Android,1.0271685443584076e+16,Bobocabin Padusan,Deluxe Cabin,Bagus banget recomended Bersih sejuk dan bener2 kek dihutan Wajib di ulang lagi next time,Very good Recommended Clean cool and really kek in the forest Must be repeated again next time,Positif,Bobocabin,good recommend clean cool realli kek forest must repeat next time,Positive,0.8555
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:57:34,Android,1.033168512657462e+16,Bobocabin Ubud,Deluxe Cabin Hot Tub,Great hospitality. Will comeback surely 👍,Great hospitality. Will comeback surely 👍,Positif,Bobocabin,great hospit comeback sure,Positive,0.7506
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:50:50,Android,1.027168545436171e+16,Bobocabin Padusan,Deluxe Cabin,Nyaman,Comfortable,Positif,Bobocabin,comfort,Positive,0.3612
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:47:51,Android,1.0181685341838976e+16,Bobobox Mega Bekasi,Sky Double,"Jamuan yang baik, karena pelayanan dari hati yang ikhlas.","A good dinner, because the service from a sincere heart.",Positif,Bobobox,good dinner servic sincer heart,Positive,0.4404
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:37:16,iOS,1.0261685499204828e+16,Bobocabin Baturraden,Executive Cabin,Cukup,Enough,Positif,Bobocabin,enough,Neutral,0.0
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:35:57,Android,1.0331685430715628e+16,Bobocabin Ubud,Executive Cabin,Semua pelayanan memuaskan,All services are satisfying,Positif,Bobocabin,servic satisfi,Neutral,0.0
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:35:03,Android,1.0251685055425392e+16,Bobocabin Coban Rondo Malang,Deluxe Cabin,Mungkin dibenahi lagi untuk stock air panasnya/hangatnya di kamar mandi,Maybe addressed again for the stock of hot water/warm in the bathroom,Positif,Bobocabin,mayb address stock hot water warm bathroom,Positive,0.2263
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:24:59,Android,1.0091685190393536e+16,Bobobox Kota Lama,Earth Single,Service excellent,Service excellent,Positif,Bobobox,servic excel,Positive,0.4588
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:23:12,Android,1.0241684991545924e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,"Sangat menyenangkan....sensasi menginap yg berbeda lebih nature. Sayang room facilitynya kurang, seprti sandal kamar, sisir & menu makanannya kurang lengkap. Semoga segera diperbaiki. Over all nice place to stay in for holidays....","Very fun .... the sensation of staying different is more natural. Unfortunately the room facility is lacking, such as room sandals, combed combos & menus are incomplete. Hopefully it will be fixed soon. Over all nice place to stay in for holidays ....",Positif,Bobocabin,fun sensat stay differ natur unfortun room facil lack room sandal comb combo menu incomplet hope fix soon nice place stay holiday,Positive,0.8555
8,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 3:17:35,iOS,1.0331681927500118e+16,Bobocabin Ubud,Deluxe Cabin Hot Tub,All was great but toilet need more circulation,All was great but toilet need more circulation,Positif,Bobocabin,great toilet need circul,Positive,0.6249
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:16:44,iOS,1.0261685520938912e+16,Bobocabin Baturraden,Deluxe Cabin,"Nyaman, puas.. ramean lebih seru, tappsss","Comfortable, satisfied .. more exciting, tappsss",Positif,Bobocabin,comfort satisfi excit tappsss,Positive,0.3612
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:15:39,Android,1.0351685248445922e+16,Bobocabin Madasari Pangandaran,Executive Cabin,Untuk kebersihan pantai dan sekitar kabin tolong lebih dioptimalkan,For the cleanliness of the beach and around the cabin please optimize,Positif,Bobocabin,cleanli beach around cabin pleas optim,Neutral,0.0
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 3:08:57,iOS,1.0181685524106956e+16,Bobobox Mega Bekasi,Sky Double,Cool place,Cool place,Positif,Bobobox,cool place,Positive,0.3182
10,2023-05-06 0:00:00,2023-05-07 0:00:00,2023-06-01 2:55:38,Android,1.0121683341476896e+16,Bobobox Juanda Jakarta,Sky Single,nyamannn,comfortable,Positif,Bobobox,comfort,Positive,0.3612
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 2:40:38,Android,1.0191684764867696e+16,Bobocabin Cikole,Standard Cabin,We'll come back again. Nice experience,We'll come back again. Nice experience,Positif,Bobocabin,come back nice experi,Positive,0.4215
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 2:35:47,iOS,1.0271685454691626e+16,Bobocabin Padusan,Deluxe Cabin,Amazing experience :),Amazing experience :),Positif,Bobocabin,amaz experi,Neutral,0.0
7,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 2:34:35,iOS,1.0231684821415466e+16,Bobocabin Kintamani ,Deluxe Cabin,need to have a better access to go to bobocabin Kintamani,need to have a better access to go to bobocabin Kintamani,Positif,Bobocabin,need better access go bobocabin kintamani,Positive,0.4404
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 2:15:00,Android,1.0231684805058832e+16,Bobocabin Kintamani ,Deluxe Cabin,Bagua banget pemandangannya,Really the view,Positif,Bobocabin,realli view,Neutral,0.0
9,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 2:14:13,Android,1.0231685247922112e+16,Bobocabin Kintamani ,Deluxe Cabin,Pemandangannya Bagus cocok kalo mau cari tempat dingin dibali,The view is good if you want to find a cold place to get bali,Positif,Bobocabin,view good want find cold place get bali,Positive,0.4939
10,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 2:12:42,iOS,1.0231684751296164e+16,Bobocabin Kintamani ,Deluxe Cabin,"Mohon ditingkatkan lagi untuk rasa makanannya ya, overall we love the view!","Please increase the taste of the food, overall we love the view!",Positif,Bobocabin,pleas increas tast food overal love view,Positive,0.6369
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 2:04:40,Android,1.026168389900084e+16,Bobocabin Baturraden,Deluxe Cabin,Mas Alif good service,Mas Alif good service,Positif,Bobocabin,ma alif good servic,Positive,0.4404
10,2023-05-30 0:00:00,2023-06-01 0:00:00,2023-06-01 2:00:54,Android,1.0231685457932532e+16,Bobocabin Kintamani ,Deluxe Cabin,"Nice view, modern and clean room.","Nice view, modern and clean room.",Positif,Bobocabin,nice view modern clean room,Positive,0.6705
10,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-01 1:08:31,Android,1.0181685501602844e+16,Bobobox Mega Bekasi,Earth Double,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-05-30 23:00:00,2023-05-31 23:00:00,2023-06-01 1:04:38,iOS,1.0231683031044194e+16,Bobocabin Kintamani ,Deluxe Cabin,Super duper comfy with very good view in the morning! ,Super duper comfy with very good view in the morning! ,Positif,Bobocabin,super duper comfi good view morn,Positive,0.7783
10,2023-05-28 0:00:00,2023-05-29 0:00:00,2023-05-31 23:36:08,Android,1.0071685200212704e+16,Bobobox Alun-Alun Bandung,Earth Double,done,done,Positif,Bobobox,done,Neutral,0.0
10,2023-05-13 0:00:00,2023-05-14 0:00:00,2023-05-31 19:27:09,Android,1.0021683985715398e+16,Bobobox Cipaganti,Earth Double,Bessttttt banget pelayanan lokasi dan fasilitasnya,Very besttttt of location and facilities services,Positif,Bobobox,besttttt locat facil servic,Neutral,0.0
8,2023-05-06 0:00:00,2023-05-07 0:00:00,2023-05-31 17:26:59,Android,1.0021683273331792e+16,Bobobox Cipaganti,Earth Double,Hair dryer nya nyala mati terus,The hair dryer is dead all the time,Positif,Bobobox,hair dryer dead time,Negative,-0.6486
8,2023-05-28 0:00:00,2023-05-29 0:00:00,2023-05-31 16:17:56,Android,1.0001685277519156e+16,Bobobox Paskal,Earth Double,goodvibes,goodvibes,Positif,Bobobox,goodvib,Neutral,0.0
8,2023-05-29 0:00:00,2023-05-31 0:00:00,2023-05-31 13:54:02,iOS,1.000168483379879e+16,Bobobox Paskal,Earth Double,"Stay for 3d 2n, room never cleaned (expect cleaning service is cleaning every day). A bit smelled like humid clothes (apeg) inside the pods. Overall the stay is okay considering by the price and great location.","Stay for 3d 2n, room never cleaned (expect cleaning service is cleaning every day). A bit smelled like humid clothes (apeg) inside the pods. Overall the stay is okay considering by the price and great location.",Positif,Bobobox,stay n room never clean expect clean servic clean everi day bit smell like humid cloth apeg insid pod overal stay okay consid price great locat,Positive,0.4071
9,2023-05-28 0:00:00,2023-05-29 0:00:00,2023-05-31 12:21:23,Android,1.0061684722368656e+16,Bobobox Kebayoran Baru,Sky Double,kadang suka ada tetangga berisik diatas jam 10 malam dan itu ganggu tidur karena kan ga kedap suara,sometimes I like noisy neighbors over 10 pm and that is disturbing to sleep because it's not soundproof,Positif,Bobobox,sometim like noisi neighbor pm disturb sleep soundproof,Negative,-0.0516
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 12:00:43,Android,1.0041685295111846e+16,Bobobox Pancoran,Earth Double,"Selalu jadi tempat favorit kalau mau pergi""an","Always be a favorite place if you want to go ""an",Positif,Bobobox,alway favorit place want go,Positive,0.0772
4,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 11:58:16,Android,1.0131685420050972e+16,Bobobox Malioboro,Earth Double,"Host Services Kurang Ramah,Toilet juga kurang bersih dan bau.Meskipun sharing tp saya pernah menginap dihotel dengan konsep seperti ini jauh lebih baik","Host Services are less friendly, the toilet is also less clean and smelly. Even though sharing but I have been staying in the hotel with a concept like this is much better",Negatif,Bobobox,host servic less friendli toilet also less clean smelli even though share stay hotel concept like much better,Positive,0.8405
10,2023-05-19 0:00:00,2023-05-20 0:00:00,2023-05-31 11:46:20,iOS,1.0041684503096968e+16,Bobobox Pancoran,Sky Double,Perfect,Perfect,Positif,Bobobox,perfect,Positive,0.5719
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 10:54:30,iOS,1.0191685077363904e+16,Bobocabin Cikole,Executive Cabin,Mantab,Mantab,Positif,Bobocabin,mantab,Neutral,0.0
8,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 10:22:15,Android,1.0061685367422328e+16,Bobobox Kebayoran Baru,Earth Single,- Air toilet nya ga ngucur - AC nya ga bisa disetel,- Water toilet is gailed - AC will not be set,Positif,Bobobox,water toilet gail ac set,Neutral,0.0
6,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 9:35:18,Android,1.009168338248304e+16,Bobobox Kota Lama,Earth Single,Toilet kurang banyak,Less toilet,Netral,Bobobox,less toilet,Neutral,0.0
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 7:13:58,Android,1.0091685379397928e+16,Bobobox Kota Lama,Sky Single,"Nyaman, murah tapi gk murahan","Comfortable, cheap but not cheap",Positif,Bobobox,comfort cheap cheap,Positive,0.3612
7,2023-05-28 0:00:00,2023-05-29 0:00:00,2023-05-31 6:34:35,Android,1.0221685268249988e+16,Bobobox ITC Kuningan,Sky Single,Mungkin admin nya bisa lebih responsif lagi ketika di chat via live chat di aplikasi,Maybe the admin can be more responsive when chatting via live chat in the application,Positif,Bobobox,mayb admin respons chat via live chat applic,Neutral,0.0
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 5:28:03,Android,1.0071685446963208e+16,Bobobox Alun-Alun Bandung,Earth Double,"Puas dengan fasilitasnya, kamarnya jg slalu nyaman, enak buat refreshing kalau lagi suntuk, untuk me time jg nyaman bgt :)","Satisfied with the facilities, the room is also always comfortable, delicious for refreshing when you are too late, to take a time too comfortable :)",Positif,Bobobox,satisfi facil room also alway comfort delici refresh late take time comfort,Positive,0.6124
8,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 5:17:14,iOS,1.0201678867054796e+16,Bobocabin Signature Toba,Deluxe Cabin,"Terlalu banyak rumput liar diaera cabin, lebih baik rutin di potong sehingga tidak menghalangi view","Too much weed Diaera Cabin, it's better to be routinely cut so it does not prevent the view",Positif,Bobocabin,much weed diaera cabin better routin cut prevent view,Positive,0.2263
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 5:07:55,iOS,1.0171684127278108e+16,Bobocabin Ranca Upas,Standard Cabin,Perfectttt,Perfectttt,Positif,Bobocabin,perfectttt,Neutral,0.0
8,2023-05-19 0:00:00,2023-05-20 0:00:00,2023-05-31 5:02:08,iOS,1.0041684398818918e+16,Bobobox Pancoran,Earth Double,Banyak kamar mandi yg tidak bisa digunakan,Many bathrooms that cannot be used,Positif,Bobobox,mani bathroom cannot use,Neutral,0.0
10,2023-05-29 0:00:00,2023-05-31 0:00:00,2023-05-31 4:58:11,iOS,1.0191685076132236e+16,Bobocabin Cikole,Standard Cabin,It was so nice i loved it i Will come back for sure ,It was so nice i loved it i Will come back for sure ,Positif,Bobocabin,nice love come back sure,Positive,0.8519
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:56:23,iOS,1.0001685434967772e+16,Bobobox Paskal,Sky Double,good,good,Positif,Bobobox,good,Positive,0.4404
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:52:43,Android,1.0091685410834836e+16,Bobobox Kota Lama,Sky Single,Very good,Very good,Positif,Bobobox,good,Positive,0.4404
9,2023-05-29 0:00:00,2023-05-31 0:00:00,2023-05-31 4:52:02,Android,1.0211684902677992e+16,Bobobox Alun-Alun Malang,Sky Double,good,good,Positif,Bobobox,good,Positive,0.4404
10,2023-05-28 0:00:00,2023-05-31 0:00:00,2023-05-31 4:51:41,iOS,1.0211682339663826e+16,Bobobox Alun-Alun Malang,Sky Single,THANK YOU!!,THANK YOU!!,Positif,Bobobox,thank,Positive,0.3612
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:49:29,Android,1.035168544862515e+16,Bobocabin Madasari Pangandaran,Deluxe Cabin,Nice place nice room and service...,Nice place nice room and service...,Positif,Bobocabin,nice place nice room servic,Positive,0.6808
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:48:25,iOS,1.0241685378357718e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,worth it abizzzz ,worth it abizzzz ,Positif,Bobocabin,worth abizzzz,Positive,0.2263
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:44:18,iOS,1.0031685361573162e+16,Bobobox Dago,Sky Double,nyaman banget walaupun nginep sendiri hehe ,really comfortable even though he stayed alone hehe,Positif,Bobobox,realli comfort even though stay alon hehe,Positive,0.3612
9,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:43:05,Android,1.0241685432926296e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Menyenangkan,Pleasant,Positif,Bobocabin,pleasant,Positive,0.5106
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:42:44,iOS,1.0191683551731324e+16,Bobocabin Cikole,Standard Cabin,Pengalaman yang sangat menyenangkan dan menarik untuk menginap disini,A very pleasant and interesting experience to stay here,Positif,Bobocabin,pleasant interest experi stay,Positive,0.743
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:41:00,iOS,1.0241684828419392e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Scenery was splendid ,Scenery was splendid ,Positif,Bobocabin,sceneri splendid,Positive,0.5859
0,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:39:48,Android,1.0241685445776572e+16,Bobocabin Puncak Gunung Mas,Executive Cabin,pnas,pnas,Negatif,Bobocabin,pna,Neutral,0.0
7,2023-05-29 0:00:00,2023-05-31 0:00:00,2023-05-31 4:38:26,Android,1.0131684334184648e+16,Bobobox Malioboro,Sky Single,"There were too many other customers that brought their children to the pods, should've had a special corner for families only, because the children are very noisy at night. Overall great, service was excellent, but comfortability could be improved. Thanks.","There were too many other customers that brought their children to the pods, should've had a special corner for families only, because the children are very noisy at night. Overall great, service was excellent, but comfortability could be improved. Thanks.",Positif,Bobobox,mani custom brought children pod special corner famili children noisi night overal great servic excel comfort could improv thank,Positive,0.93
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:27:12,Android,1.0041685459699848e+16,Bobobox Pancoran,Sky Double,10/10 would stay here again. Thanks 👍,10/10 would stay here again. Thanks 👍,Positif,Bobobox,would stay thank,Positive,0.3612
9,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:22:58,Android,1.0141685401802276e+16,Bobobox Slamet Riyadi Solo,Sky Double,Amenities dapat dilengkapi dgn hand body,Amenities can be equipped with hand body,Positif,Bobobox,amen equip hand bodi,Positive,0.4939
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:22:01,Android,1.0191685330092648e+16,Bobocabin Cikole,Deluxe Cabin,"Mantap, enak banget, nyaman.","Great, very tasty, comfortable.",Positif,Bobocabin,great tasti comfort,Positive,0.765
9,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:20:28,iOS,1.0191684459589476e+16,Bobocabin Cikole,Deluxe Cabin,Mana sendalnya:(,Where is the sandals :(,Positif,Bobocabin,sandal,Neutral,0.0
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 4:18:07,iOS,1.0031685453152548e+16,Bobobox Dago,Sky Double,Ok,Ok,Positif,Bobobox,ok,Positive,0.296
10,2023-05-27 0:00:00,2023-05-28 0:00:00,2023-05-31 3:59:26,Android,1.0181685097088256e+16,Bobobox Mega Bekasi,Earth Double,"Sangat puas nginep di bobox, pelayanan juga ramah. Good parah dah 😊","Very satisfied staying at Bobox, service is also friendly. Good good dah 😊",Positif,Bobobox,satisfi stay bobox servic also friendli good good dah,Positive,0.7003
10,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-05-31 3:58:51,Android,1.0181685455916976e+16,Bobobox Mega Bekasi,Sky Single,"Air nya deras dan water heater nya berfungsi dengan baik, serta lengkap dengan pengering rambut","The water is fast and the water heater works well, and is complete with a hair dryer",Positif,Bobobox,water fast water heater work well complet hair dryer,Positive,0.2732
